Longitude (x),Latitude (y),Station Name,Climate ID,Date_Time,Year,Month,Day,Time,Flag,Temp ,Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 3:00,2025,3,12,3:00,,-3.8,,-6.7,,80,,0,,,,0,,,,100.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 4:00,2025,3,12,4:00,,-3.9,,-6.7,,81,,0,,,,0,,,,100.44,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 5:00,2025,3,12,5:00,,-4.3,,-6.7,,83,,0,,,,0,,,,100.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 6:00,2025,3,12,6:00,,-3.2,,-7.7,,71,,0,,5,,7,,,,100.5,,,,-6,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 7:00,2025,3,12,7:00,,-1.8,,-7.9,,63,,0,,6,,7,,,,100.56,,,,-4,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 8:00,2025,3,12,8:00,,0.6,,-9,,49,,0,,8,,9,,,,100.6,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 9:00,2025,3,12,9:00,,1.1,,-7.9,,51,,0,,10,,11,,,,100.61,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 10:00,2025,3,12,10:00,,1.3,,-6.8,,55,,0,,8,,12,,,,100.59,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 11:00,2025,3,12,11:00,,1.6,,-9.7,,43,,0,,7,,17,,,,100.58,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 12:00,2025,3,12,12:00,,2.1,,-8.7,,45,,0,,7,,17,,,,100.5,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 13:00,2025,3,12,13:00,,2.2,,-6.7,,52,,0,,8,,16,,,,100.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 14:00,2025,3,12,14:00,,1.4,,-6.3,,56,,0,,7,,18,,,,100.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 15:00,2025,3,12,15:00,,1.1,,-6,,59,,0,,7,,21,,,,100.36,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 16:00,2025,3,12,16:00,,0.9,,-6.5,,57,,0,,7,,19,,,,100.32,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 17:00,2025,3,12,17:00,,0.6,,-6.4,,60,,0,,7,,18,,,,100.33,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 18:00,2025,3,12,18:00,,0.1,,-6.5,,61,,0,,7,,17,,,,100.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 19:00,2025,3,12,19:00,,0.1,,-6,,64,,0,,8,,12,,,,100.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 20:00,2025,3,12,20:00,,0.2,,-5.8,,64,,0,,7,,13,,,,100.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 21:00,2025,3,12,21:00,,0.8,,-6,,61,,0,,7,,13,,,,100.28,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 22:00,2025,3,12,22:00,,0.6,,-4.8,,67,,0,,7,,15,,,,100.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/12/2025 23:00,2025,3,12,23:00,,0.6,,-4.2,,70,,0,,8,,12,,,,100.25,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 0:00,2025,3,13,0:00,,0.4,,-4.1,,72,,0,,7,,12,,,,100.2,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 1:00,2025,3,13,1:00,,0.3,,-4.1,,72,,0,,7,,11,,,,100.16,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 2:00,2025,3,13,2:00,,0.2,,-3.9,,74,,0,,7,,10,,,,100.13,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 3:00,2025,3,13,3:00,,0.2,,-3.7,,75,,0,,7,,10,,,,100.1,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 4:00,2025,3,13,4:00,,-0.5,,-3.6,,79,,0,,5,,8,,,,100.08,,,,-3,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 5:00,2025,3,13,5:00,,-1.1,,-4.2,,79,,0,,4,,7,,,,100.09,,,,-4,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 6:00,2025,3,13,6:00,,-1.6,,-4.9,,78,,0,,1,,4,,,,100.16,,,,-3,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 7:00,2025,3,13,7:00,,-2.4,,-5.8,,78,,0,,2,,4,,,,100.22,,,,-4,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 8:00,2025,3,13,8:00,,-0.4,,-4.5,,74,,0,,4,,6,,,,100.24,,,,-2,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 9:00,2025,3,13,9:00,,1.8,,-3.4,,69,,0,,5,,10,,,,100.32,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 10:00,2025,3,13,10:00,,3.3,,-3.8,,60,,0,,8,,9,,,,100.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 11:00,2025,3,13,11:00,,3.1,,-2.5,,67,,0,,13,,9,,,,100.36,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 12:00,2025,3,13,12:00,,4.2,,-2.9,,60,,0,,15,,7,,,,100.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 13:00,2025,3,13,13:00,,4.5,,-2,,63,,0,,13,,10,,,,100.32,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 14:00,2025,3,13,14:00,,5.3,,-1.8,,60,,0,,7,,9,,,,100.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 15:00,2025,3,13,15:00,,5.9,,-1.6,,58,,0,,12,,7,,,,100.28,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 16:00,2025,3,13,16:00,,5.9,,-1.5,,59,,0,,8,,6,,,,100.26,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 17:00,2025,3,13,17:00,,4.3,,-2.6,,61,,0,,7,,7,,,,100.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 18:00,2025,3,13,18:00,,3.6,,-2.3,,65,,0,,8,,4,,,,100.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 19:00,2025,3,13,19:00,,1.4,,-1.5,,81,,0,,,,0,,,,100.39,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 20:00,2025,3,13,20:00,,0.5,,-2.4,,81,,0,,,,0,,,,100.41,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 21:00,2025,3,13,21:00,,-0.6,,-2.9,,85,,0,,,,0,,,,100.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 22:00,2025,3,13,22:00,,-1.6,,-3.8,,85,,0,,,,0,,,,100.47,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/13/2025 23:00,2025,3,13,23:00,,-2,,-3.9,,86,,0,,,,0,,,,100.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 0:00,2025,3,14,0:00,,-2.7,,-4.5,,87,,0,,,,0,,,,100.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 1:00,2025,3,14,1:00,,-3.1,,-4.9,,87,,0,,,,0,,,,100.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 2:00,2025,3,14,2:00,,-3.1,,-4.6,,89,,0,,,,0,,,,100.42,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 3:00,2025,3,14,3:00,,-3.5,,-5,,89,,0,,,,0,,,,100.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 4:00,2025,3,14,4:00,,-3.8,,-5.5,,88,,0,,,,0,,,,100.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 5:00,2025,3,14,5:00,,-3.5,,-4.9,,90,,0,,,,0,,,,100.44,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 6:00,2025,3,14,6:00,,-4.2,,-5.7,,89,,0,,,,0,,,,100.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 7:00,2025,3,14,7:00,,-3,,-4.7,,88,,0,,,,0,,,,100.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 8:00,2025,3,14,8:00,,1.1,,-2.7,,76,,0,,8,,5,,,,100.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 9:00,2025,3,14,9:00,,4,,-1.1,,69,,0,,7,,9,,,,100.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 10:00,2025,3,14,10:00,,6.4,,-2.6,,53,,0,,10,,7,,,,100.44,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 11:00,2025,3,14,11:00,,6,,-1.7,,58,,0,,12,,9,,,,100.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 12:00,2025,3,14,12:00,,5.5,,-1.3,,62,,0,,12,,11,,,,100.3,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 13:00,2025,3,14,13:00,,5.6,,-0.5,,65,,0,,12,,11,,,,100.22,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 14:00,2025,3,14,14:00,,5.9,,-0.3,,64,,0,,8,,12,,,,100.15,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 15:00,2025,3,14,15:00,,6,,0,,65,,0,,11,,7,,,,100.07,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 16:00,2025,3,14,16:00,,5.5,,-0.1,,67,,0,,12,,8,,,,99.98,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 17:00,2025,3,14,17:00,,5.2,,-0.1,,69,,0,,10,,4,,,,99.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 18:00,2025,3,14,18:00,,4.2,,0.3,,76,,0,,,,0,,,,99.84,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 19:00,2025,3,14,19:00,,5.5,,0.8,,72,,0,,8,,6,,,,99.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 20:00,2025,3,14,20:00,,5.2,,0.9,,74,,0,,8,,4,,,,99.72,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 21:00,2025,3,14,21:00,,3.7,,0.4,,79,,0,,,,0,,,,99.66,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 22:00,2025,3,14,22:00,,3.4,,0.5,,81,,0,,,,0,,,,99.61,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/14/2025 23:00,2025,3,14,23:00,,2.6,,0,,83,,0,,6,,5,,,,99.56,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 0:00,2025,3,15,0:00,,2.6,,0.5,,86,,0,,,,0,,,,99.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 1:00,2025,3,15,1:00,,2.1,,0.2,,87,,0,,,,0,,,,99.45,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 2:00,2025,3,15,2:00,,1.9,,0.4,,90,,0,,,,0,,,,99.43,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 3:00,2025,3,15,3:00,,1.1,,-0.3,,90,,0,,,,0,,,,99.39,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 4:00,2025,3,15,4:00,,0.7,,-0.4,,93,,0,,,,0,,,,99.41,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 5:00,2025,3,15,5:00,,0.3,,-0.7,,93,,0,,,,0,,,,99.35,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 6:00,2025,3,15,6:00,,0.2,,-0.7,,94,,0,,,,0,,,,99.29,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 7:00,2025,3,15,7:00,,0.3,,-0.5,,94,,0,,,,0,,,,99.2,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 8:00,2025,3,15,8:00,,1.2,,0.3,,94,,0,,,,0,,,,99.36,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 9:00,2025,3,15,9:00,,2.5,,1.4,,93,,0,,,,0,,,,99.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 10:00,2025,3,15,10:00,,3.3,,2.3,,93,,2.2,,,,0,,,,99.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 11:00,2025,3,15,11:00,,5.4,,4.5,,94,,1.2,,6,,7,,,,99.32,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 12:00,2025,3,15,12:00,,9.3,,7.8,,90,,0.1,,5,,7,,,,99.05,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 13:00,2025,3,15,13:00,,13.6,,9,,73,,0,,33,,3,,,,99.03,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 14:00,2025,3,15,14:00,,17.7,,9.4,,58,,0,,20,,11,,,,98.96,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 15:00,2025,3,15,15:00,,18,,9.9,,59,,0,,21,,12,,,,98.83,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 16:00,2025,3,15,16:00,,19.1,,9.3,,53,,0,,21,,10,,,,98.81,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 17:00,2025,3,15,17:00,,18.2,,9.4,,56,,0,,21,,15,,,,98.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 18:00,2025,3,15,18:00,,16.7,,8.9,,60,,0,,22,,10,,,,98.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 19:00,2025,3,15,19:00,,15.8,,8.2,,61,,0,,22,,8,,,,98.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 20:00,2025,3,15,20:00,,15,,7.9,,63,,0,,22,,7,,,,98.9,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 21:00,2025,3,15,21:00,,15.8,,7.9,,59,,0,,25,,13,,,,99.02,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 22:00,2025,3,15,22:00,,15.4,,7.6,,60,,0,,20,,14,,,,99.05,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/15/2025 23:00,2025,3,15,23:00,,13.9,,7.4,,65,,0,,20,,7,,,,99,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 0:00,2025,3,16,0:00,,12.8,,7.6,,71,,0,,,,0,,,,98.97,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 1:00,2025,3,16,1:00,,11.1,,8.2,,83,,0.2,,,,0,,,,98.94,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 2:00,2025,3,16,2:00,,12.9,,8.1,,73,,0,,19,,5,,,,98.88,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 3:00,2025,3,16,3:00,,13.2,,8.1,,71,,0,,21,,12,,,,98.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 4:00,2025,3,16,4:00,,12.4,,10,,85,,0.9,,21,,9,,,,98.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 5:00,2025,3,16,5:00,,12,,10.4,,90,,1.2,,,,0,,,,98.61,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 6:00,2025,3,16,6:00,,12,,10.5,,91,,0.1,,6,,6,,,,98.53,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 7:00,2025,3,16,7:00,,13.2,,11.4,,89,,0.7,,18,,8,,,,98.49,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 8:00,2025,3,16,8:00,,14.2,,11.2,,82,,0.4,,13,,6,,,,98.38,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 9:00,2025,3,16,9:00,,15.6,,12.1,,80,,0.3,,19,,11,,,,98.34,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 10:00,2025,3,16,10:00,,17.3,,11.5,,69,,0,,21,,16,,,,98.32,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 11:00,2025,3,16,11:00,,14.6,,12.5,,87,,2.5,,22,,13,,,,98.26,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 12:00,2025,3,16,12:00,,14.8,,12.6,,87,,13.3,,19,,13,,,,98.18,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 13:00,2025,3,16,13:00,,16.6,,13.2,,80,,0.7,,22,,10,,,,98.16,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 14:00,2025,3,16,14:00,,15.2,,9.7,,69,,0,,23,,9,,,,98.17,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 15:00,2025,3,16,15:00,,13.9,,9.6,,75,,0,,24,,16,,,,98.36,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 16:00,2025,3,16,16:00,,11.7,,6.8,,72,,0,,26,,22,,,,98.69,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 17:00,2025,3,16,17:00,,10.8,,6,,72,,0,,27,,17,,,,98.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 18:00,2025,3,16,18:00,,9.1,,5.1,,76,,0,,29,,15,,,,99.02,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 19:00,2025,3,16,19:00,,7.6,,3.5,,76,,0,,27,,15,,,,99.16,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 20:00,2025,3,16,20:00,,6.5,,2.9,,78,,0,,27,,9,,,,99.31,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 21:00,2025,3,16,21:00,,5.5,,1.1,,73,,0,,30,,13,,,,99.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 22:00,2025,3,16,22:00,,4.4,,-0.1,,73,,0,,29,,13,,,,99.61,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/16/2025 23:00,2025,3,16,23:00,,3.2,,-1.8,,70,,0,,29,,10,,,,99.81,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 0:00,2025,3,17,0:00,,1.9,,-3.8,,66,,0,,31,,14,,,,99.97,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 1:00,2025,3,17,1:00,,1.2,,-4.2,,67,,0,,31,,11,,,,100.06,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 2:00,2025,3,17,2:00,,0.6,,-4.3,,70,,0,,28,,10,,,,100.12,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 3:00,2025,3,17,3:00,,0.4,,-4.4,,70,,0,,30,,11,,,,100.19,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 4:00,2025,3,17,4:00,,0.2,,-4.6,,70,,0,,31,,12,,,,100.27,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 5:00,2025,3,17,5:00,,0.1,,-5.2,,67,,0,,30,,7,,,,100.4,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 6:00,2025,3,17,6:00,,-0.1,,-6,,64,,0,,31,,9,,,,100.51,,,,-3,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 7:00,2025,3,17,7:00,,-0.6,,-6.8,,63,,0,,32,,8,,,,100.59,,,,-3,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 8:00,2025,3,17,8:00,,-0.8,,-7.4,,61,,0,,35,,8,,,,100.68,,,,-4,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 9:00,2025,3,17,9:00,,0.9,,-7.5,,53,,0,,36,,8,,,,100.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 10:00,2025,3,17,10:00,,1.8,,-7.3,,51,,0,,31,,9,,,,100.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 11:00,2025,3,17,11:00,,2.7,,-8.1,,45,,0,,31,,12,,,,100.86,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 12:00,2025,3,17,12:00,,3.8,,-9.4,,37,,0,,36,,12,,,,100.87,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 13:00,2025,3,17,13:00,,4.7,,-9.7,,34,,0,,32,,7,,,,100.83,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 14:00,2025,3,17,14:00,,6.1,,-9.3,,32,,0,,36,,5,,,,100.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 15:00,2025,3,17,15:00,,7.2,,-7.8,,34,,0,,31,,10,,,,100.74,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 16:00,2025,3,17,16:00,,7.9,,-9,,29,,0,,24,,5,,,,100.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 17:00,2025,3,17,17:00,,6.8,,-8.5,,33,,0,,12,,4,,,,100.78,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 18:00,2025,3,17,18:00,,4.7,,-5.9,,46,,0,,6,,7,,,,100.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 19:00,2025,3,17,19:00,,2.6,,-5.8,,54,,0,,,,0,,,,100.79,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 20:00,2025,3,17,20:00,,1.9,,-3.1,,70,,0,,23,,5,,,,100.77,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 21:00,2025,3,17,21:00,,1,,-2.7,,76,,0,,26,,4,,,,100.83,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 22:00,2025,3,17,22:00,,0.6,,-3.1,,76,,0,,24,,3,,,,100.76,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/17/2025 23:00,2025,3,17,23:00,,0.4,,-3.2,,77,,0,,25,,8,,,,100.81,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 0:00,2025,3,18,0:00,,0.1,,-2.9,,80,,0,,25,,6,,,,100.82,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 1:00,2025,3,18,1:00,,-0.5,,-3.2,,82,,0,,26,,4,,,,100.81,,,,-2,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 2:00,2025,3,18,2:00,,-1,,-3.5,,83,,0,,,,0,,,,100.8,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 3:00,2025,3,18,3:00,,-1.9,,-3.8,,87,,0,,33,,6,,,,100.77,,,,-4,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 4:00,2025,3,18,4:00,,-1.7,,-3.8,,85,,0,,,,0,,,,100.7,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 5:00,2025,3,18,5:00,,-1.3,,-3.8,,83,,0,,,,0,,,,100.61,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 6:00,2025,3,18,6:00,,-0.5,,-4.2,,76,,0,,,,0,,,,100.54,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 7:00,2025,3,18,7:00,,0.4,,-3.9,,73,,0,,,,0,,,,100.48,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 8:00,2025,3,18,8:00,,3.7,,-4,,57,,0,,,,0,,,,100.46,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 9:00,2025,3,18,9:00,,6.8,,-2,,53,,0,,18,,5,,,,100.37,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 10:00,2025,3,18,10:00,,9.4,,-1.5,,46,,0,,22,,9,,,,100.28,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 11:00,2025,3,18,11:00,,10.9,,-1,,44,,0,,21,,14,,,,100.18,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 12:00,2025,3,18,12:00,,13.5,,-0.5,,38,,0,,24,,14,,,,100.06,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 13:00,2025,3,18,13:00,,14.4,,0.1,,38,,0,,24,,14,,,,99.95,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 14:00,2025,3,18,14:00,,15.6,,0.6,,36,,0,,22,,12,,,,99.93,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 15:00,2025,3,18,15:00,,15.4,,-0.1,,35,,0,,24,,16,,,,99.92,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 16:00,2025,3,18,16:00,,16,,-0.3,,33,,0,,23,,10,,,,99.93,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 17:00,2025,3,18,17:00,,16.1,,-0.1,,33,,0,,26,,10,,,,99.95,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 18:00,2025,3,18,18:00,,15.3,,0.1,,35,,0,,23,,4,,,,99.91,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 19:00,2025,3,18,19:00,,12,,1,,47,,0,,,,0,,,,99.92,,,,,,NA
-79.91,43.29,HAMILTON RBG CS,6153301,3/18/2025 20:00,2025,3,18,20:00,,9.3,,1.6,,58,,0,,7,,3,,,,99.96,,,,,,NA
